
-146;12913877796;50830711047;MODENA FLISER AS;NOK;;10024549114;MODENA FLISER AS;01022023_10024549114_5389;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
146;12913877796;50830711047;MODENA FLISER AS;NOK;;10024549114;MODENA FLISER AS;01022023_10024549114_5389;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
146;12913877796;50830711047;MODENA FLISER AS;NOK;;10024549114;MODENA FLISER AS;01022023_10024549114_5389;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-146;12913877796;50830711047;MODENA FLISER AS;NOK;;10024549114;MODENA FLISER AS;01022023_10024549114_5389;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12913877796;50830711047;MODENA FLISER AS;NOK;;10024549114;MODENA FLISER AS;01022023_10024549114_5389;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-1370;12703012927;15038445038;TAKSTFORUM NORD AS;NOK;;58404922;TAKSTFORUM NORD AS;01022023_58404922_5396;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703012927;15038445038;TAKSTFORUM NORD AS;NOK;;58404922;TAKSTFORUM NORD AS;01022023_58404922_5396;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703012927;15038445038;TAKSTFORUM NORD AS;NOK;;58404922;TAKSTFORUM NORD AS;01022023_58404922_5396;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-1370;12703012927;15038445038;TAKSTFORUM NORD AS;NOK;;58404922;TAKSTFORUM NORD AS;01022023_58404922_5396;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12703012927;15038445038;TAKSTFORUM NORD AS;NOK;;58404922;TAKSTFORUM NORD AS;01022023_58404922_5396;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-1370;12703012380;44482010889;SIGN AS;NOK;;1513860;SIGN AS;01022023_1513860_5401;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703012380;44482010889;SIGN AS;NOK;;1513860;SIGN AS;01022023_1513860_5401;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703012380;44482010889;SIGN AS;NOK;;1513860;SIGN AS;01022023_1513860_5401;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-1370;12703012380;44482010889;SIGN AS;NOK;;1513860;SIGN AS;01022023_1513860_5401;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12703012380;44482010889;SIGN AS;NOK;;1513860;SIGN AS;01022023_1513860_5401;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-1370;12703005731;39910417294;Oddbjörn Sivertsen;NOK;;80851371;Oddbjørn Sivertsen;01022023_80851371_5403;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703005731;39910417294;Oddbjörn Sivertsen;NOK;;80851371;Oddbjørn Sivertsen;01022023_80851371_5403;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703005731;39910417294;Oddbjörn Sivertsen;NOK;;80851371;Oddbjørn Sivertsen;01022023_80851371_5403;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-1370;12703005731;39910417294;Oddbjörn Sivertsen;NOK;;80851371;Oddbjørn Sivertsen;01022023_80851371_5403;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12703005731;39910417294;Oddbjörn Sivertsen;NOK;;80851371;Oddbjørn Sivertsen;01022023_80851371_5403;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-1370;12703033386;65570502802;STRYN KOMMUNE;NOK;;1525732;Stryn Kommune Skule- Og Kulturadministrasjon;01022023_1525732_5405;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703033386;65570502802;STRYN KOMMUNE;NOK;;1525732;Stryn Kommune Skule- Og Kulturadministrasjon;01022023_1525732_5405;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703033386;65570502802;STRYN KOMMUNE;NOK;;1525732;Stryn Kommune Skule- Og Kulturadministrasjon;01022023_1525732_5405;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-1370;12703033386;65570502802;STRYN KOMMUNE;NOK;;1525732;Stryn Kommune Skule- Og Kulturadministrasjon;01022023_1525732_5405;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12703033386;65570502802;STRYN KOMMUNE;NOK;;1525732;Stryn Kommune Skule- Og Kulturadministrasjon;01022023_1525732_5405;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-1370;12703018692;16442019553;STATSKOG SF;NOK;;10020553763;Statskog Sf;01022023_10020553763_5412;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703018692;16442019553;STATSKOG SF;NOK;;10020553763;Statskog Sf;01022023_10020553763_5412;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703018692;16442019553;STATSKOG SF;NOK;;10020553763;Statskog Sf;01022023_10020553763_5412;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-1370;12703018692;16442019553;STATSKOG SF;NOK;;10020553763;Statskog Sf;01022023_10020553763_5412;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12703018692;16442019553;STATSKOG SF;NOK;;10020553763;Statskog Sf;01022023_10020553763_5412;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-1370;12703041645;75750582508;SYSALONG FANTASI IRINA JACOBSE;NOK;;55449854;Sysalong Fantasi Irina Jacobsen;01022023_55449854_5414;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703041645;75750582508;SYSALONG FANTASI IRINA JACOBSE;NOK;;55449854;Sysalong Fantasi Irina Jacobsen;01022023_55449854_5414;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703041645;75750582508;SYSALONG FANTASI IRINA JACOBSE;NOK;;55449854;Sysalong Fantasi Irina Jacobsen;01022023_55449854_5414;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Re
